id,created,createdBy,updated,updatedBy,questionId,answerText,isCorrect,score
1057,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,242,"Ad Hoc Reporting - highly manual and often inappropriate use of data.","",1
1058,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,242,"Essential reporting using standardised templates. Possible inappropriate use of data and unfiltered escalation.","",2
1059,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,242,"Standardised and enforced project and programme reporting and procedures.","",3
1060,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,242,"All initiatives integrated in to defined protfolio level reporting.","",4
1061,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,242,"Reporting dashboards and metrics refined to a level of external best practice and used to support portfolio decision making, and a cycle of continuous improvement is in place.","",5
1062,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,243,"Inconsistent attempts to align individual initiatives to organisational objectives and ad hoc oversight of initiatives.","",1
1063,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,243,"Little overall leadship and direction of the portfolio. Initiatives may be initiated without full regard to the organisational objectives.","",2
1064,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,243,"Centrally defined controls applied consistently with decision-making structures linked to organisational governance.","",3
1065,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,243,"All initiatives integrated into a governed portfolio, aligned to strategic objectives. The portfolio contains information to support decision making. Governance is well respected and attended.","",4
1066,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,243,"The portfolio is managed to ensure it remains aligned, but set up to be Agile and adapt to business change and differing priorities. Dynamic and adaptive governance structure that can respond quickly to organisational needs. Roles and responsibilities and","",5
1067,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,244,"Change process are informal and unstructured - often managed on a case-by-case basis without formal documentation and approval. They are reactive, addressing issues as they arrive.","",1
1068,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,244,"Process are established but not standardised, documentation is minimal and approval processes are in place but are not enforced or tailored to specific scenarios.","",2
1069,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,244,"Change control processes are defined and standardised across the organisation with documentation. There is a formal change board or equivalent to approve and manage change.","",3
1070,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,244,"Change control processes are well managed and measured with metrics. Documentation is consistent and there is robust governance. This is closely managed alongside the RAID process, with continuous monitoring and proactive mitigation and change plans.","",4
1071,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,244,"Change control processes are continuously improved based on feedback, and the organisation is agile and adapable to change depending on portfolio, programme and project context with adaptive governance/change control processes. Documentation and requests ","",5
1072,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,245,"Stakeholder engagement and commuication is rare and unstructured, not used as an element of the delivery toolkit.","",1
1073,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,245,"The portfolio is communicated to stakeholders, but linked to individual initiatives rather than a structured and holistic approach.","",2
1074,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,245,"There is a centrally managed and consistent approach to stakeholder engagement and communication.","",3
1075,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,245,"Stakeholders are engaged effectively and quantitative information is used to underpin assessment of effectiveness. Techniques are used to analyse and engage the portfolio stakeholder environment.","",4
1076,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,245,"Communications are being optimised from extensive knowledge of the stakeholder environment. A cycle of continuous improvement is in place.","",5
1077,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,246,"Little to no change management plans or practices.","",1
1078,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,246,"Some elements of change management being applied in isolated projects/programmes. Used inconsistently.","",2
1079,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,246,"Change approach being applied in multiple projects/programmes and examples of best-practices are evident.","",3
1080,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,246,"Oganisation-wide standards and methods are broadly deployed for managing and leading change. Shared approach.","",4
1081,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,246,"Change management is evident in all levels of the organiation, and continuous improvement is in place with 360 feedback and sustained adoption of change initiatives.","",5
1082,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,247,"Little to no documented process or standards.","",1
1083,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,247,"Pockets of disciplien but based on individuals experience and assets. No consistent organisation-wide approach.","",2
1084,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,247,"Project/programme processes are centrally defined, documented and understood, as are roles and responsibilities for delivery. These may not be tailored to the organisation.","",3
1085,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,247,"Project/programme/portfolio processes exist and have established metrics against which success of the organisation can be measured. Tailoring to the organisation and buy-in from all stakeholders gained.","",4
1086,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,247,"Project/programme/portfolio all have well defined controls and behaviours enabling successful delivery of objectives. A cycle of continuous improvement and co-creation is in place.","",5
1087,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,248,"Ad hoc use of several tools and no single source of truth.","",1
1088,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,248,"Reporting procedures and tools in place but highly manual and inconsistent across initiatives.","",2
1089,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,248,"Baseline knowledge management procedures and defined strategy (naming conventions, artefacts) in place. Initiatives often create artefacts from scratch.","",3
1090,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,248,"Single knowledge management tool with procedures widely adopted and followed. Lessons learnt and artefacts shared across the portfolio.","",4
1091,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,248,"Knowledge management tool and procedures analysed for effeciencies or advanced tooling for automation.","",5
1092,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,249,"Ad hoc project/programme health checks and reviews. High probability of failure of follow-up actions due to lack of audit trail and accountability.","",1
1093,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,249,"Basic project/programme health-checks established and preliminary guidance in place.","",2
1094,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,249,"Project/programme auditing across all initiatives.","",3
1095,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,249,"Project and programme assurance established with tracking tools.","",4
1096,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,249,"Project and programme audits conducted and anlysed to improve auditing efficiency. Assurance activities fed back in to continuous improvement activity.","",5
1097,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,250,"No formal mentoring/coaching in place and training is ad hoc from individual requests.","",1
1098,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,250,"Project management mentoring available and a defined list of skills/capabilities per project team role identified.","",2
1099,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,250,"Established and managed development practices for different skills paths. Formal mentoring established. Key skills performance starting to be tracked.","",3
1100,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,250,"Development of PMO leadership and capability with skills path and performance against capability tracked. Policies and guidance for mentor programmes and often assigned training budget.","",4
1101,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,250,"Research and analysis of team performance to identify capability development areas and continuously improved skills pathways and knowledge sharing. Development celebrated.","",5
1102,"2024-08-13T12:54:20.000Z",3931,"2024-08-13T12:54:20.000Z",3931,251,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1103,"2024-08-13T12:54:20.000Z",3931,"2024-08-13T12:54:20.000Z",3931,251,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1104,"2024-08-13T12:54:20.000Z",3931,"2024-08-13T12:54:20.000Z",3931,251,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1105,"2024-08-13T12:54:20.000Z",3931,"2024-08-13T12:54:20.000Z",3931,251,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1106,"2024-08-13T12:54:20.000Z",3931,"2024-08-13T12:54:20.000Z",3931,252,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1107,"2024-08-13T12:54:20.000Z",3931,"2024-08-13T12:54:20.000Z",3931,252,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1108,"2024-08-13T12:54:20.000Z",3931,"2024-08-13T12:54:20.000Z",3931,252,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1109,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,252,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1110,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,253,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1111,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,253,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1112,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,253,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1113,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,253,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1114,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,254,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1115,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,254,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1116,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,254,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1117,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,254,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1118,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,255,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1119,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,255,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1120,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,255,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1121,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,255,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1122,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,256,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1123,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,256,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1124,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,256,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1125,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,256,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1126,"2024-08-13T12:54:22.000Z",3931,"2024-08-13T12:54:22.000Z",3931,257,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1127,"2024-08-13T12:54:22.000Z",3931,"2024-08-13T12:54:22.000Z",3931,257,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1128,"2024-08-13T12:54:22.000Z",3931,"2024-08-13T12:54:22.000Z",3931,257,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1129,"2024-08-13T12:54:22.000Z",3931,"2024-08-13T12:54:22.000Z",3931,257,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1130,"2024-08-13T12:54:22.000Z",3931,"2024-08-13T12:54:22.000Z",3931,258,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1131,"2024-08-13T12:54:22.000Z",3931,"2024-08-13T12:54:22.000Z",3931,258,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1132,"2024-08-13T12:54:22.000Z",3931,"2024-08-13T12:54:22.000Z",3931,258,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1133,"2024-08-13T12:54:22.000Z",3931,"2024-08-13T12:54:22.000Z",3931,258,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1134,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,259,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1135,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,259,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1136,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,259,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1137,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,259,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1138,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,260,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1139,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,260,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1140,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,260,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1141,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,260,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1142,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,261,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1143,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,261,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1144,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,261,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1145,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,261,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1146,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,262,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1147,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,262,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1148,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,262,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1149,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,262,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1150,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,263,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1151,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,263,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1152,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,263,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1153,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,263,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1154,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,264,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1155,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,264,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1156,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,264,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1157,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,264,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1158,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,265,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1159,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,265,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1160,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,265,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1161,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,265,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1162,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,266,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1163,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,266,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1164,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,266,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1165,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,266,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1166,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,267,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1167,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,267,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1168,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,267,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1169,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,267,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1170,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,268,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1171,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,268,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1172,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,268,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1173,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,268,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1174,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,269,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1175,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,269,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1176,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,269,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1177,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,269,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1178,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,270,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1179,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,270,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1180,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,270,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1181,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,270,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1182,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,271,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1183,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,271,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1184,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,271,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1185,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,271,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1186,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,272,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
1187,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,272,"There is leadership intent but it has not been backed up by a plan or investment. Your company has a basic understanding but due to prioritisation on meeting immediate financial targets, no one has the headroom to pursue such initiatives properly","",2
1188,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,272,"Your company has an official company-wide initiative and a comprehensive, publicly communicated, multi-year digital programme in place. Employees are mostly supportive and actively participate in such programs, with a few detractors","",3
1189,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,272,"Your leadership have declared to the market their intent to digitally transform the organisation's services and ways of working. All employees are incentivised against those initiatives and recognise that some short-term financial pain may be required. As","",4
1190,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,273,"Your company has not thought about this or has been bogged down with running of day to day operations in a legacy way that seems to be working","",1
