id,created,createdBy,updated,updatedBy,clientId,_importId,actionBy,moduleName,functionName,extra,questionId,answer,score
629,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",105,"The data architecture is robust and fully aligned with business needs. It includes advanced data integration, quality management, and supports real-time data operations. Regular reviews and optimizations are conducted to ensure continual alignment with business goals",5
630,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",105,"The organization's data architecture is industry-leading, incorporating the latest technologies such as cloud services, big data platforms, and AI-driven analytics. It is highly adaptive, supports all strategic business initiatives, and enables predictive insights and operational excellence through seamless data integration and governance.",6
631,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T09:24:58.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",106,"We don’t even have data domains, let alone a system of record",1
632,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",106,"No",2
633,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T09:25:46.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",106,"A few data domains have a system of record, but it is more accidental than deliberate",3
634,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T09:25:39.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",106,"Most data domains are linked to a system of record, but work needs to be done to operationalise this correctly",4
635,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",106,"All data domains have a system of record identified but some may not be fully managed",5
636,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T09:25:18.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",106,"All data domains have a well-documented system of record that is actively managed",6
637,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",107,"0% confident",1
638,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",107,"20-30% confident",2
639,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",107,"40-50% confident",3
640,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",107,"60-70% confident",4
641,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T09:02:04.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",107,"80-90% confident",5
642,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",107,"100% confident",6
643,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",108,"There is no data governance security and privacy policy for the data in structured and semi-structured formats",1
644,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",108,"The development of the data governance security and privacy policy for the data in structured and semi-structured formats has just started",2
645,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",108,"The development of the data governance security and privacy policy for the data in structured and semi-structured formats is partly complete",3
646,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",108,"The development of the data governance security and privacy policy for the data in structured and semi-structured formats is complete",4
647,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",108,"The data governance security and privacy policy for the data in structured and semi-structured formats has been completed and deployed.",5
648,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",108,"The data governance security and privacy policy for the data in structured and semi-structured formats has been completed, deployed and is being actively used and monitored.",6
649,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",109,"There is no data governance security and privacy policy for the unstructured data.",1
650,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T10:30:07.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",109,"The development of the data governance security and privacy policy for the unstructured data is planned",2
651,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T10:30:19.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",109,"The development of the data governance security and privacy policy for the unstructured data has started and progressing",3
652,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",109,"The development of the data governance security and privacy policy for the unstructured data is complete",4
653,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T09:07:40.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",109,"The data governance security and privacy policy for the unstructured data is completed and implemented.",5
654,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",109,"The data governance security and privacy policy for the unstructured data has been completed, deployed and is being actively used and monitored.",6
655,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",110,"We do not have a IT Security Director / Specialist",1
656,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T10:31:37.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",110,"We have an IT Security Director / Specialist, but they are not involved in data governance in any way",2
657,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",110,"We have an IT Security Director / Specialist.  They are not part of the data governance board but provide input when asked",3
658,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T10:31:55.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",110,"We have an IT Security Director / Specialist, and they are on the Data Governance Board but are not always active",4
659,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T10:32:00.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",110,"We have an IT Security Director / Specialist, and they are an active member and contributor to the Data Governance Board",5
660,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T10:32:14.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",110,"We have an IT Security Director / Specialist, and they are an active member and contributor to the Data Governance Board and often take their turn as board chair",6
661,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",111,"Not subject to any",1
662,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",111,"We are subject to a small number of very simple regulations",2
663,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",111,"We are subject to a few simple regulations",3
664,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",111,"Yes we are subject to several regulations but they tend to be more generic",4
665,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",111,"Yes we are subject to many complex regulations but they tend to be consistent across all the regions we operate",5
666,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",111,"Yes we are subject to many different and complex regulations in each region we operate in",6
667,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",112,"We have never had a confidentiality audit",1
668,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",112,"Yes, we always fail",2
669,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",112,"It is a surprise when we do not fail, but it has happened",3
670,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",112,"We pass most of the time, sometimes with minor remediations",4
671,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",112,"We are audited infrequently but always pass",5
672,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",112,"We are audited regular and always pass",6
673,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",113,"I have no idea",1
674,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",113,"Never",2
675,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",113,"Rarely",3
676,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",113,"Often",4
677,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",113,"Generally",5
678,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",113,"Always",6
679,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",114,"I have no idea",1
680,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",114,"Never",2
681,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",114,"Rarely",3
682,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",114,"Often",4
683,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",114,"Generally",5
684,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",114,"Always",6
685,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",115,"I have no idea",1
686,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",115,"They do have access, but we do know who is accessing what",2
687,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T10:31:02.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",115,"We try not, but mostly they do though some secure mechanisms such as a VPN",3
688,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",115,"Not often but there are some cases",4
689,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",115,"Only with very strict approvals",5
690,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",115,"Never",6
691,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",116,"No",1
692,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",116,"No, but we do know what sensitive data should be monitored",2
693,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",116,"We have started implementing full monitoring on all sensitive data",3
694,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",116,"Most sensitive data is monitored and audited",4
695,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",116,"Yes, full monitoring",5
696,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",116,"Yes, full monitoring and automatically reviewed for anomaly detection",6
697,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",117,"0% confident",1
698,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",117,"20-30% confident",2
699,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",117,"40-50% confident",3
700,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",117,"60-70% confident",4
701,"2024-05-13T11:34:54.000Z",3821,"2024-07-09T09:05:04.000Z",3847,-1,92,"addon","formbase","UpdateComponentRecord","{}",117,"80-90% confident",5
702,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",117,"100% confident",6
703,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",118,"Non-existent.  There is no data governance framework in place. Data governance is not formally recognized or defined within the organization.",1
704,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",118,"Recognized need.  The organization recognizes the need for a data governance framework but has not yet developed or implemented one.",2
705,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",118,"Developing.  A basic data governance framework is being developed. It is in the early stages of formulation and lacks comprehensive details or wide acceptance.",3
706,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",118,"Formalized.  The data governance framework is formalized and documented. It outlines key governance principles and roles but may not be fully integrated across the organization.",4
707,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",118,"Implemented & active.  The data governance framework is fully implemented and actively guides data governance practices. It is well-understood across the organization and impacts daily operations.",5
708,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",118,"Optimized and evolving: The data governance framework is not only implemented but also continuously optimized. It evolves based on organizational needs and external changes, ensuring it remains effective and relevant.",6
709,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",119,"No",1
710,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",119,"Few",2
711,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",119,"Some",3
712,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",119,"Several",4
713,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",119,"Nearly all",5
714,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",119,"All",6
715,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",120,"Non-existent: Stakeholder engagement is non-existent. There is no awareness or understanding of the benefits of data governance among stakeholders.",1
716,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",120,"Aware.  Stakeholders are generally aware of data governance but lack detailed understanding or active engagement. Engagement is passive and often reactive.",2
717,"2024-05-13T11:34:54.000Z",3821,"2024-05-13T11:34:54.000Z",3821,-1,92,"addon","exim","importData","{}",120,"Developing.  Some stakeholders show interest and begin to engage. There is a growing understanding of the benefits, but active engagement is inconsistent across the organization.",3
718,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",120,"Defined.  Most stakeholders recognize and support the benefits of data governance. There is structured engagement, and stakeholders start to contribute to governance initiatives actively.",4
719,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",120,"Managed & Optimized: Stakeholder engagement is strong and active across all levels. Stakeholders are well-informed and play an integral role in shaping and driving data governance efforts.",5
720,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",120,"Transformative: Stakeholder engagement is highly proactive and deeply embedded in the organizational culture. Stakeholders are champions of data governance, continuously advocating for and innovating governance practices.",6
721,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",121,"Non-existent: The data governance board has no impact on organizational activities. It either does not exist or has no influence.",1
722,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",121,"Minimal: The impact of the data governance board is minimal and largely symbolic. It has little influence on actual practices or decisions.",2
723,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",121,"Moderate: The data governance board has a moderate impact on some organizational activities. Its influence is noticeable in specific areas but not organization-wide.",3
724,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",121,"Significant: The data governance board significantly impacts a wide range of organizational activities. It plays a key role in shaping policies and processes related to data.",4
725,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",121,"Strong: The data governance board has a strong and broad impact across the organization. It is a critical element in strategic decision-making and operational practices related to data.",5
726,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",121,"Transformative: The data governance board has a transformative impact on the organization. It drives innovation and is central to all major organizational activities, fundamentally shaping how the organization operates and leverages data.",6
727,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",122,"Uninvolved. The data governance steward has no involvement in organizational activities. Their role is non-existent, undefined or not recognized within the organization.",1
728,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",122,"Slightly involved: The data governance steward is minimally involved, participating only in specific, limited activities that have little impact on broader organizational functions.",2
729,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",122,"Moderately involved: The data governance steward has a moderate level of involvement, contributing to certain areas or projects but not fully integrated into major organizational activities.",3
730,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",122,"Highly involved: The data governance steward is highly involved in a variety of organizational activities, playing a significant role in data-related projects and processes.",4
731,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",122,"Integral involvement: The data governance steward is an integral part of most organizational activities, crucial for guiding data governance practices and decision-making across the organization.",5
732,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",122,"Pervasive involvement: The data governance steward is pervasively involved in all organizational activities, providing leadership and strategic direction in all aspects of data governance and its integration into the organization’s core operations.",6
733,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",123,"No.  The DGF provides no recognizable benefits. Data governance is either not implemented or not functioning in any meaningful way.",1
734,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",123,"Minimal.  The DGF provides minimal benefits that are sporadic and largely unrecognized across the organization. Awareness of potential benefits is very low.",2
735,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",123,"Moderate. The DGF provides moderate benefits that are recognized by some parts of the organization. There is an uneven distribution of benefits, and the overall impact is limited.",3
736,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",123,"Considerable.  The DGF provides considerable benefits that are well understood and appreciated across most of the organization. There is a clear correlation between the implementation of DGF and specific improvements in data management and utilization.",4
737,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",123,"Significant.  The DGF provides significant, widespread benefits across the entire organization.",5
738,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",123,"Transformative.  The DGF provides transformative benefits that are industry-leading. It not only enhances internal operations but also provides competitive advantages.",6
739,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",124,"Not",1
740,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",124,"Rarely",2
741,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",124,"Sometimes",3
742,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",124,"Often",4
743,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",124,"Nearly always",5
744,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",124,"Always",6
745,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",125,"No",1
746,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",125,"Few",2
747,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",125,"Some",3
748,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",125,"Several",4
749,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",125,"Most",5
750,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",125,"All of required",6
751,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",126,"Non-Existent: There are no metrics in place to monitor the performance of the DGF. Measurement of data governance effectiveness is not considered.",1
752,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",126,"Basic.  Basic metrics are used sporadically, with minimal relevance to the goals of data governance. There is limited understanding of how to measure DGF performance effectively.",2
753,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",126,"Developing. Metrics are identified and occasionally applied, but they may not be fully relevant or consistently tracked. There is an ongoing effort to align metrics with DGF objectives.",3
754,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",126,"Defined.  Relevant metrics are well-defined and regularly monitored. These metrics are aligned with some but not all key objectives of the DGF.",4
755,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",126,"Managed.  Comprehensive and relevant metrics are in place and actively managed. There is a strong alignment between the metrics and the DGF objectives, and results are used to drive improvements in data governance.",5
756,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",126,"Leading & Transformative: Metrics are advanced and fully integrated into the management of the DGF. They not only measure performance but also provide predictive insights that guide strategic decisions in data governance.",6
757,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",127,"Uninvolved: The Data Governance Board is not involved in defining data policies. Their role in policy development is non-existent.",1
758,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",127,"Minimally involved: The Data Governance Board has minimal involvement, providing occasional input or feedback on data policies but not actively participating in their formulation.",2
759,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",127,"Somewhat involved: The Data Governance Board is somewhat involved in defining data policies. They contribute periodically and have some influence on the outcomes.",3
760,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",127,"Actively involved: The Data Governance Board is actively involved in the definition of data policies. They regularly participate in discussions and have significant influence on the shaping of policies.",4
761,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",127,"Highly involved: The Data Governance Board is highly involved and plays a central role in defining data policies. Their input is crucial, and they are key drivers in policy formulation and implementation.",5
762,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",127,"Fully responsible: The Data Governance Board is fully responsible for defining data policies. They lead the entire process, from conceptualization to implementation, ensuring that policies are comprehensive and aligned with organizational objectives.",6
763,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",128,"Not documented: Data governance policies are not documented at all. There is no formal record or reference material available.",1
764,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",128,"Informally documented; Data governance policies are only informally documented, perhaps in fragmented notes or casual communications. Documentation is not systematic or organized.",2
765,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",128,"Partially documented: Some key data governance policies are documented, but the documentation is incomplete and does not cover all areas or is not updated regularly.",3
766,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",128,"Mostly documented: Most data governance policies are well-documented, and the documentation is accessible to those who need it, although some areas may still lack detail or clarity.",4
767,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",128,"Fully documented: All data governance policies are fully documented, clear, and comprehensive. Documentation is systematically organized and regularly updated.",5
768,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",128,"Fully documented and integrated: Data governance policies are not only fully documented but also integrated with other organizational policies.",6
769,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",129,"Not reviewed: Data governance policies are not reviewed by the governance committee. There is no formal process for policy review.",1
770,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",129,"Rarely reviewed: Data governance policies are reviewed only on rare occasions or in response to significant issues. The review process is not regular or systematic.",2
771,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",129,"Occasionally reviewed: The governance committee reviews data governance policies occasionally, perhaps annually or as needed, but without a consistent schedule or comprehensive approach.",3
772,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",129,"Regularly reviewed: Data governance policies are regularly reviewed by the governance committee, with scheduled reviews that ensure policies remain current and effective.",4
773,"2024-05-13T11:34:55.000Z",3821,"2024-05-13T11:34:55.000Z",3821,-1,92,"addon","exim","importData","{}",129,"Thoroughly reviewed: The governance committee conducts thorough reviews of all data governance policies at regular intervals, including seeking input from various stakeholders to ensure comprehensive coverage and effectiveness.",5
